ReportID,RelativeRecommendation,RelativeAnaExperience,RelativeCoNumber,RelativeNumber,IsStarAnalyst,AnalystExperience,FollowCoNumber,ForecastNumber,roe,LOSS
9983083,0.0,1.03,2.71,19.57,1.0,9.24,19.0,54.0,0.15629165544409984,0.0
10002405,1.0,1.24,2.7,37.0,1.0,13.3,14.0,24.0,0.07469326281735454,1.0
9983440,0.0,-5.05,-7.33,-24.89,0.0,2.33,6.0,6.0,0.15629165544409984,0.0
10002830,0.0,-4.36,0.7,-10.0,0.0,7.7,22.0,45.0,0.07469326281735454,1.0
10002759,0.0,1.38,22.27,28.91,0.0,13.54,81.0,108.0,0.07469326281735454,1.0
9981393,0.0,11.75,4.0,23.67,0.0,22.74,10.0,17.0,0.07469326281735454,1.0
10033185,0.0,4.3,-2.2,44.0,0.0,18.33,14.0,24.0,0.05868627794019631,1.0
9786753,0.0,-11.91,7.0,-35.33,0.0,11.42,42.0,91.0,0.08820325995618937,0.0
9784229,0.0,-12.55,-21.0,-40.33,0.0,8.04,13.0,40.0,0.08820325995618937,0.0
9777431,-0.5,1.52,-8.5,5.5,0.0,8.04,13.0,40.0,0.08820325995618937,0.0
9760037,0.0,-10.31,-17.8,-71.8,0.0,11.42,42.0,91.0,0.08820325995618937,0.0
9739761,0.0,-12.55,-26.2,-84.8,0.0,0.74,5.0,6.0,0.08820325995618937,0.0
9725933,1.0,23.09,14.0,75.67,0.0,36.19,22.0,43.0,0.08820325995618937,0.0
9724807,0.5,-12.55,-0.25,-34.5,0.0,5.0,34.0,77.0,0.08820325995618937,0.0
9680459,0.0,-0.52,-5.0,10.5,0.0,8.04,13.0,40.0,0.08820325995618937,0.0
9587097,0.0,-7.29,-15.17,-67.83,0.0,12.94,18.0,25.0,0.08820325995618937,0.0
9578595,0.5,23.09,-12.5,21.0,0.0,36.19,22.0,43.0,0.08820325995618937,0.0
9577879,-0.5,9.4,90.5,181.0,0.0,33.72,127.0,176.0,0.08820325995618937,0.0
9575483,0.5,-1.52,8.5,-5.5,0.0,5.0,34.0,77.0,0.08820325995618937,0.0
9554939,0.5,-1.24,8.0,-7.0,0.0,5.0,34.0,77.0,0.08820325995618937,0.0
9416035,0.0,-9.93,-13.83,-37.67,0.0,8.04,13.0,40.0,0.08820325995618937,0.0
9408743,0.0,-12.55,-16.5,-41.5,0.0,8.04,13.0,40.0,0.08820325995618937,0.0
9319805,0.0,-8.28,-3.83,-58.67,0.0,9.69,21.0,36.0,0.08820325995618937,0.0
9295009,1.0,23.09,17.33,66.67,0.0,36.19,22.0,43.0,0.08820325995618937,0.0
9272065,0.0,4.27,8.2,32.6,0.0,15.83,35.0,111.0,0.08820325995618937,0.0
9251411,1.0,3.16,9.0,57.5,0.0,13.76,1.0,2.0,0.08820325995618937,0.0
9250709,0.0,0.84,2.0,-13.5,0.0,9.69,21.0,36.0,0.08820325995618937,0.0
9248351,0.0,-2.55,-7.0,-14.5,0.0,8.04,13.0,40.0,0.08820325995618937,0.0
8909067,-1.0,-1.06,-6.25,-16.0,0.0,3.98,8.0,37.0,0.12590045516283288,0.0
8908543,0.0,3.16,8.75,59.0,0.0,8.2,19.0,48.0,0.12590045516283288,0.0
8840295,0.5,-2.94,-11.5,-31.25,0.0,1.58,6.0,6.0,0.12590045516283288,0.0
8757215,1.0,2.39,9.0,24.0,0.0,8.19,23.0,54.0,0.12590045516283288,0.0
8746849,0.0,-1.83,-12.0,-14.0,0.0,3.98,8.0,37.0,0.12590045516283288,0.0
8440035,0.0,-5.32,-21.42,-50.83,0.0,3.98,8.0,37.0,0.12590045516283288,0.0
8430237,1.0,0.99,-6.33,-22.08,0.0,10.3,13.0,46.0,0.12590045516283288,0.0
8377419,0.0,-4.17,-13.83,-52.92,0.0,5.26,22.0,47.0,0.12590045516283288,0.0
8375159,1.0,-1.23,0.17,-6.92,0.0,8.19,23.0,54.0,0.12590045516283288,0.0
8373097,1.0,0.95,-5.75,-23.25,0.0,10.3,13.0,46.0,0.12590045516283288,0.0
8372137,0.0,-5.44,-20.83,-50.92,0.0,3.98,8.0,37.0,0.12590045516283288,0.0
8369533,1.0,0.93,-5.75,-24.17,0.0,10.3,13.0,46.0,0.12590045516283288,0.0
8326207,0.0,-1.67,5.58,26.92,0.0,7.87,24.0,67.0,0.12590045516283288,0.0
8323855,1.0,-3.28,-12.42,-25.08,0.0,6.26,10.0,14.0,0.12590045516283288,0.0
8323855,1.0,-3.28,-12.42,-25.08,0.0,6.26,17.0,26.0,0.12590045516283288,0.0
8311191,0.0,-1.59,-10.86,-38.14,0.0,5.26,22.0,47.0,0.12590045516283288,0.0
8310703,1.0,-1.86,-2.8,-13.1,0.0,8.19,23.0,54.0,0.12590045516283288,0.0
8310075,0.0,23.09,27.2,57.9,0.0,33.82,7.0,9.0,0.12590045516283288,0.0
8309547,0.0,3.48,-5.86,-10.14,0.0,10.33,28.0,78.0,0.12590045516283288,0.0
8309191,0.0,-6.07,-19.8,-46.1,0.0,3.98,8.0,37.0,0.12590045516283288,0.0
8308903,0.0,3.45,-1.86,-15.14,0.0,10.3,13.0,46.0,0.12590045516283288,0.0
8308623,1.0,-0.39,24.14,85.86,0.0,6.46,22.0,49.0,0.12590045516283288,0.0
8308479,0.0,-0.67,17.0,40.5,0.0,5.71,30.0,68.0,0.12590045516283288,0.0
8150201,-0.5,3.06,4.75,6.75,0.0,10.3,13.0,46.0,0.12590045516283288,0.0
8134499,-0.5,-2.01,-5.5,-9.0,0.0,3.98,8.0,37.0,0.12590045516283288,0.0
7844107,0.0,2.14,13.5,65.0,0.0,9.64,31.0,81.0,0.13790805351418048,0.0
7832175,0.0,-9.02,-1.0,-15.0,0.0,1.66,27.0,51.0,0.13790805351418048,0.0
7830599,1.0,-5.11,16.5,26.0,0.0,2.4,44.0,120.0,0.13790805351418048,0.0
7830271,1.0,23.09,52.63,380.5,0.0,33.91,17.0,67.0,0.13790805351418048,0.0
7827445,0.0,-6.49,-22.5,-56.0,0.0,1.02,13.0,15.0,0.13790805351418048,0.0
7725309,0.0,20.69,12.33,-9.83,0.0,29.77,12.0,16.0,0.13790805351418048,0.0
7714837,0.0,-7.54,-27.33,-110.83,0.0,1.57,6.0,6.0,0.13790805351418048,0.0
7650855,0.0,-8.35,-20.5,-57.0,0.0,1.66,27.0,51.0,0.13790805351418048,0.0
7646203,1.0,-4.34,12.5,28.0,0.0,5.67,44.0,80.0,0.13790805351418048,0.0
7646147,1.0,23.09,53.64,380.5,0.0,33.91,17.0,67.0,0.13790805351418048,0.0
7646047,0.0,1.37,12.71,38.29,0.0,9.64,31.0,81.0,0.13790805351418048,0.0
7642175,0.0,-8.54,-29.36,-113.64,0.0,1.5,15.0,16.0,0.13790805351418048,0.0
7642007,0.0,19.76,16.5,41.0,0.0,29.77,12.0,16.0,0.13790805351418048,0.0
7640473,0.0,-6.23,-5.36,-68.64,0.0,3.81,26.0,67.0,0.13790805351418048,0.0
7639981,1.0,3.33,-0.36,82.36,0.0,13.37,30.0,114.0,0.13790805351418048,0.0
7639833,0.0,-5.1,-8.29,-9.71,0.0,3.18,26.0,81.0,0.13790805351418048,0.0
7639295,1.0,-5.87,-0.29,-17.71,0.0,2.4,44.0,120.0,0.13790805351418048,0.0
7319591,-1.0,2.25,10.09,-2.82,0.0,9.64,31.0,81.0,0.13790805351418048,0.0
7318953,0.0,-3.44,-9.6,-32.0,0.0,2.06,4.0,5.0,0.32987370668018007,1.0
7316507,1.0,-3.79,-4.2,-26.4,0.0,1.72,9.0,17.0,0.32987370668018007,1.0
7314051,0.0,7.25,9.8,58.6,1.0,12.77,21.0,53.0,0.32987370668018007,1.0
7301347,-1.0,-4.21,-20.91,-76.82,0.0,3.18,26.0,81.0,0.13790805351418048,0.0
7301199,0.0,-1.46,21.09,79.18,0.0,5.93,39.0,108.0,0.13790805351418048,0.0
7297725,0.0,6.25,3.2,82.3,0.0,13.37,30.0,114.0,0.13790805351418048,0.0
7245747,-0.5,-4.75,-21.2,-97.5,0.0,3.81,26.0,67.0,0.13790805351418048,0.0
7240283,0.5,-5.26,-22.2,-101.5,0.0,3.3,12.0,16.0,0.13790805351418048,0.0
7239619,-0.5,2.89,30.8,121.5,0.0,11.44,53.0,177.0,0.13790805351418048,0.0
7237777,0.5,-4.37,-20.2,-98.5,0.0,4.19,19.0,43.0,0.13790805351418048,0.0
7237325,-0.5,-5.38,-26.2,-105.5,0.0,3.18,26.0,81.0,0.13790805351418048,0.0
7235091,0.0,-4.31,12.33,-8.67,0.0,5.93,39.0,108.0,0.13790805351418048,0.0
7155855,0.0,-4.78,-7.17,-70.5,0.0,5.67,44.0,80.0,0.13790805351418048,0.0
7149767,-1.0,-7.6,-29.6,-138.2,0.0,3.81,26.0,67.0,0.13790805351418048,0.0
7134079,-1.0,-3.74,-9.5,-110.75,0.0,9.64,31.0,81.0,0.13790805351418048,0.0
7129619,0.0,-8.71,1.33,-106.67,0.0,5.93,39.0,108.0,0.13790805351418048,0.0
7113235,0.0,-9.91,-26.67,-175.67,0.0,4.19,19.0,43.0,0.13790805351418048,0.0
7110859,0.0,19.81,52.33,349.33,0.0,33.91,17.0,67.0,0.13790805351418048,0.0
4848187,1.0,19.45,41.14,356.29,0.0,29.86,14.0,62.0,0.21461574179794082,0.0
2362815,1.0,18.84,44.88,361.38,0.0,29.86,14.0,62.0,0.21461574179794082,0.0
2359475,0.0,-3.59,15.0,33.75,0.0,7.39,44.0,130.0,0.21461574179794082,0.0
2359339,-1.0,-10.19,-18.67,-182.33,0.0,5.59,27.0,54.0,0.21461574179794082,0.0
2358251,0.0,-9.45,-30.0,-136.25,0.0,1.53,6.0,9.0,0.21461574179794082,0.0
2357943,0.0,18.02,33.0,130.75,1.0,29.0,4.0,7.0,0.21461574179794082,0.0
2357075,1.0,-9.1,1.0,-96.25,0.0,1.88,39.0,84.0,0.21461574179794082,0.0
2294179,1.0,0.27,-22.0,-58.86,0.0,12.52,11.0,33.0,0.21461574179794082,0.0
2282651,1.0,17.64,40.0,341.0,0.0,29.86,14.0,62.0,0.21461574179794082,0.0
2187339,0.0,-1.99,-10.73,-85.0,0.0,5.59,27.0,54.0,0.21461574179794082,0.0
2186467,0.0,20.14,39.08,163.92,1.0,29.0,4.0,7.0,0.21461574179794082,0.0
2186367,0.0,-1.47,21.08,44.92,0.0,7.39,44.0,130.0,0.21461574179794082,0.0
2184139,1.0,21.0,51.08,380.5,0.0,29.86,14.0,62.0,0.21461574179794082,0.0
2184095,1.0,3.67,-10.92,-10.08,0.0,12.52,11.0,33.0,0.21461574179794082,0.0
2183255,1.0,-6.98,-5.92,-84.08,0.0,1.88,39.0,84.0,0.21461574179794082,0.0
2099771,0.0,-1.39,13.44,13.0,0.0,7.39,44.0,130.0,0.21461574179794082,0.0
2099363,0.0,0.72,18.5,69.0,0.0,6.22,40.0,130.0,0.21461574179794082,0.0
2097171,0.0,0.02,-22.56,-104.0,0.0,8.8,5.0,13.0,0.21461574179794082,0.0
2097019,0.0,-5.93,-18.56,-104.0,0.0,2.86,17.0,34.0,0.21461574179794082,0.0
2095319,0.0,-0.72,-18.5,-69.0,0.0,4.79,6.0,17.0,0.21461574179794082,0.0
2095191,1.0,21.07,52.44,374.0,0.0,29.86,14.0,62.0,0.21461574179794082,0.0
2094975,1.0,3.74,-9.56,-22.0,0.0,12.52,11.0,33.0,0.21461574179794082,0.0
2093707,1.0,-3.95,12.44,-3.0,1.0,4.83,39.0,83.0,0.21461574179794082,0.0
1844151,0.0,-7.86,-21.77,-101.08,0.0,3.78,8.0,12.0,0.21461574179794082,0.0
1831731,0.0,-8.97,-26.0,-112.92,0.0,3.4,9.0,9.0,0.21461574179794082,0.0
1831151,1.0,0.15,-13.0,-32.92,0.0,12.52,11.0,33.0,0.21461574179794082,0.0
1830627,0.0,-3.57,-26.0,-109.92,0.0,8.8,5.0,13.0,0.21461574179794082,0.0
1830467,0.0,-4.98,10.0,-1.92,0.0,7.39,44.0,130.0,0.21461574179794082,0.0
1829535,0.0,-7.58,-23.0,-98.92,0.0,4.79,6.0,17.0,0.21461574179794082,0.0
1828359,1.0,17.49,49.0,361.08,0.0,29.86,14.0,62.0,0.21461574179794082,0.0
1828223,1.0,-7.54,6.0,-26.92,1.0,4.83,39.0,83.0,0.21461574179794082,0.0
1761515,0.0,-6.93,7.27,-6.36,0.0,6.22,40.0,130.0,0.21461574179794082,0.0
1720825,1.0,-0.74,-14.18,-36.91,0.0,12.52,11.0,33.0,0.21461574179794082,0.0
1712889,1.0,-8.43,-1.09,-66.91,1.0,4.83,39.0,83.0,0.21461574179794082,0.0
1706081,0.0,-7.93,8.0,-16.9,0.0,6.22,40.0,130.0,0.21461574179794082,0.0
1705309,0.0,-10.88,-28.0,-115.9,0.0,3.28,9.0,11.0,0.21461574179794082,0.0
1705093,0.0,-5.36,-27.0,-114.9,0.0,8.8,5.0,13.0,0.21461574179794082,0.0
1704933,1.0,1.28,13.0,18.1,0.0,15.43,18.0,46.0,0.21461574179794082,0.0
1704321,1.0,-1.63,-14.0,-43.9,0.0,12.52,11.0,33.0,0.21461574179794082,0.0
1704241,0.0,-6.77,5.0,-26.9,0.0,7.39,44.0,130.0,0.21461574179794082,0.0
1704221,-0.5,-12.22,-36.0,-184.0,0.0,4.79,6.0,17.0,0.21461574179794082,0.0
1703673,1.0,15.7,48.0,350.1,0.0,29.86,14.0,62.0,0.21461574179794082,0.0
1522831,0.5,12.12,22.0,191.5,0.0,29.86,14.0,62.0,0.21461574179794082,0.0
10057364,0.0,11.0,37.0,231.22,0.0,25.8,33.0,163.0,0.2187279990926587,0.0
10008780,0.0,6.95,17.67,64.78,0.0,17.68,31.0,59.0,0.32136065622370835,1.0
9989163,0.0,-3.41,7.6,-12.2,0.0,0.86,33.0,37.0,0.32987370668018007,1.0
9989566,1.0,-2.45,0.6,-3.2,0.0,1.82,20.0,43.0,0.32987370668018007,1.0
9968488,0.0,11.44,26.17,136.17,0.0,21.73,41.0,145.0,0.3026021651184149,1.0
9962866,1.0,9.47,6.14,41.86,0.0,22.12,18.0,38.0,0.32987370668018007,1.0
9963034,0.0,-2.49,-0.6,-13.0,0.0,9.41,18.0,45.0,0.32987370668018007,1.0
9979988,0.0,-2.46,-11.25,-40.0,0.0,6.11,3.0,4.0,0.32136065622370835,1.0
9979913,1.0,-5.85,-25.22,-74.78,0.0,7.51,18.0,47.0,0.3026021651184149,1.0
10042648,-1.0,7.07,9.33,17.0,0.0,13.98,7.0,15.0,0.23406368764918006,0.0
10042646,0.5,2.07,-1.5,-1.0,0.0,13.98,7.0,15.0,0.23406368764918006,0.0
9988227,1.0,-1.68,0.4,-2.8,0.0,1.82,20.0,43.0,0.32987370668018007,1.0
10023844,1.0,2.31,-0.56,7.78,1.0,15.99,26.0,47.0,0.3026021651184149,1.0
9986914,0.0,-2.84,-5.4,-22.2,0.0,1.43,14.0,18.0,0.32987370668018007,1.0
9986998,0.0,3.9,8.8,28.6,0.0,9.41,18.0,45.0,0.32987370668018007,1.0
10058204,1.0,9.17,33.57,222.71,0.0,25.8,33.0,163.0,0.2187279990926587,0.0
9960487,0.0,2.8,-1.2,-8.8,0.0,8.48,3.0,4.0,0.34191109128000335,1.0
9960484,-1.0,3.23,5.75,14.0,0.0,7.7,3.0,4.0,0.34191109128000335,1.0
9972455,0.0,-2.91,-46.25,-122.25,0.0,4.68,27.0,41.0,0.32136065622370835,1.0
9972655,1.0,-5.79,-24.56,-72.56,0.0,7.51,18.0,47.0,0.3026021651184149,1.0
10075930,1.0,2.01,30.0,246.0,0.0,25.8,33.0,163.0,0.2187279990926587,0.0
9972925,1.0,-3.46,-3.71,-47.0,0.0,5.72,38.0,64.0,0.32136065622370835,1.0
10024786,0.0,4.76,-4.56,80.78,0.0,18.44,17.0,22.0,0.3026021651184149,1.0
10017570,0.0,-4.94,-2.0,-10.0,0.0,6.49,6.0,8.0,0.32987370668018007,1.0
10076939,-1.0,-11.92,3.17,-62.5,0.0,9.48,38.0,80.0,0.2187279990926587,0.0
10022560,0.0,11.75,25.67,139.67,0.0,21.73,41.0,145.0,0.3026021651184149,1.0
9960746,0.0,-1.97,1.5,2.0,0.0,10.0,14.0,25.0,0.23406368764918006,0.0
9960762,0.0,-4.81,-7.86,-45.14,0.0,7.84,16.0,28.0,0.32987370668018007,1.0
9960761,0.0,3.94,-5.86,-18.14,0.0,16.6,5.0,11.0,0.32987370668018007,1.0
10027507,0.0,-4.95,6.44,-14.22,0.0,8.73,52.0,147.0,0.3026021651184149,1.0
9912794,-1.5,-5.42,-12.17,-70.33,0.0,7.02,18.0,33.0,0.3026021651184149,1.0
9993456,0.0,2.63,2.89,69.0,0.0,14.39,17.0,47.0,0.32136065622370835,1.0
9993312,-1.0,4.9,10.75,46.0,0.0,13.47,13.0,22.0,0.32136065622370835,1.0
9973701,0.0,5.24,13.0,34.17,0.0,12.86,50.0,92.0,0.32136065622370835,1.0
10006020,0.0,3.1,2.0,27.29,1.0,11.93,17.0,20.0,0.32136065622370835,1.0
9987470,1.0,-3.85,-4.2,-27.4,0.0,1.67,13.0,18.0,0.32987370668018007,1.0
10037912,0.0,5.38,19.0,64.33,0.0,21.73,41.0,145.0,0.3026021651184149,1.0
10072014,1.0,-12.55,-42.0,-184.0,1.0,0.78,29.0,34.0,0.2187279990926587,0.0
10003206,-0.5,-4.72,-11.6,-46.0,0.0,3.83,5.0,5.0,0.32136065622370835,1.0
10014102,1.0,-4.87,-15.67,-67.67,0.0,5.72,38.0,64.0,0.32136065622370835,1.0
10047724,0.0,-10.61,-25.0,-103.78,0.0,4.19,14.0,26.0,0.2187279990926587,0.0
10015775,1.0,-9.28,-26.56,-84.22,0.0,4.4,12.0,31.0,0.3026021651184149,1.0
10081857,-1.0,-6.33,-24.0,-77.78,0.0,8.47,12.0,36.0,0.2187279990926587,0.0
10070392,0.0,-8.21,-18.67,-15.33,0.0,8.47,12.0,36.0,0.2187279990926587,0.0
10081958,0.0,-8.8,-34.83,-96.83,0.0,1.5,1.0,1.0,0.3026021651184149,1.0
9995827,0.0,-5.92,-32.5,-84.0,0.0,4.4,12.0,31.0,0.3026021651184149,1.0
9993295,-1.0,-6.48,-26.4,-100.6,0.0,8.47,12.0,36.0,0.2187279990926587,0.0
10040394,0.0,11.97,25.0,159.57,0.0,21.73,41.0,145.0,0.3026021651184149,1.0
9916658,0.0,7.26,-14.33,-54.22,0.0,17.99,5.0,5.0,0.32136065622370835,1.0
10081195,0.0,-12.55,-18.43,-115.57,0.0,2.17,36.0,77.0,0.2187279990926587,0.0
9962504,1.0,-1.24,2.4,1.0,0.0,10.66,7.0,8.0,0.32987370668018007,1.0
9962503,0.0,4.7,-5.6,-16.0,0.0,16.6,5.0,11.0,0.32987370668018007,1.0
9962502,1.0,1.34,4.25,16.5,0.0,10.66,7.0,8.0,0.32987370668018007,1.0
9962348,-1.0,-1.55,0.63,-11.88,0.0,5.42,17.0,18.0,0.3158643433369566,1.0
9962347,0.0,3.39,-2.38,-7.88,0.0,10.37,8.0,21.0,0.3158643433369566,1.0
9962346,1.0,-0.37,5.63,14.13,0.0,6.6,17.0,34.0,0.3158643433369566,1.0
9962345,0.0,5.57,-0.38,-3.88,0.0,12.54,8.0,23.0,0.3158643433369566,1.0
9962344,0.0,4.22,-3.5,-14.5,0.0,12.54,8.0,23.0,0.3158643433369566,1.0
9962341,-0.5,0.3,0.5,-5.0,0.0,6.6,17.0,34.0,0.3158643433369566,1.0
9962337,0.0,5.51,-3.0,-4.4,0.0,12.54,8.0,23.0,0.3158643433369566,1.0
9962339,0.0,-1.97,4.0,-4.0,0.0,8.43,1.0,1.0,0.32987370668018007,1.0
9936140,0.0,3.3,1.8,2.2,0.0,8.98,7.0,12.0,0.34191109128000335,1.0
9955234,0.0,8.34,12.78,79.11,0.0,21.73,41.0,145.0,0.3026021651184149,1.0
9993102,0.0,-5.98,-11.5,-51.5,0.0,4.24,20.0,26.0,0.32136065622370835,1.0
10010505,0.0,-4.54,-6.38,-17.88,0.0,2.43,8.0,13.0,0.3158643433369566,1.0
10008442,0.0,4.89,-45.0,-31.5,0.0,14.39,17.0,47.0,0.32136065622370835,1.0
10008441,0.0,-6.23,-29.67,-107.67,0.0,4.37,11.0,11.0,0.32136065622370835,1.0
10028879,0.0,2.91,19.44,11.78,0.0,16.59,34.0,51.0,0.3026021651184149,1.0
10046990,0.0,-3.95,7.0,4.22,0.0,10.84,45.0,94.0,0.2187279990926587,0.0
10044469,0.0,-12.39,-38.0,-154.75,0.0,4.19,14.0,26.0,0.2187279990926587,0.0
10007677,0.0,7.09,2.33,28.33,0.0,17.68,31.0,59.0,0.32136065622370835,1.0
9988781,1.0,-1.9,-13.6,-33.4,0.0,1.58,8.0,12.0,0.32987370668018007,1.0
9972388,0.0,-6.05,-37.0,-101.83,0.0,1.57,17.0,34.0,0.32136065622370835,1.0
10044257,-1.0,-8.93,-27.88,-101.13,0.0,3.41,11.0,12.0,0.2187279990926587,0.0
9960058,0.0,-4.75,-7.86,-44.71,0.0,7.84,16.0,28.0,0.32987370668018007,1.0
9959963,0.5,-5.51,-6.5,-11.0,0.0,2.6,7.0,14.0,0.23406368764918006,0.0
9959722,0.0,2.88,-3.6,-11.0,0.0,10.37,8.0,21.0,0.3158643433369566,1.0
9959721,0.0,-5.56,-3.6,-21.0,0.0,1.93,15.0,19.0,0.3158643433369566,1.0
9959720,1.0,-0.89,4.4,13.0,0.0,6.6,17.0,34.0,0.3158643433369566,1.0
9959719,0.0,5.06,-2.6,-6.0,0.0,12.54,8.0,23.0,0.3158643433369566,1.0
9976799,1.0,2.43,-5.57,-9.14,0.0,8.22,3.0,4.0,0.34191109128000335,1.0
9976905,0.0,4.29,-7.29,-33.43,0.0,12.53,35.0,54.0,0.32136065622370835,1.0
10039735,0.0,-4.91,-13.5,-76.0,0.0,5.41,32.0,48.0,0.3026021651184149,1.0
9978655,0.0,4.31,2.67,3.67,0.0,8.22,3.0,4.0,0.34191109128000335,1.0
9978654,0.0,-2.74,-5.67,-11.0,0.0,4.17,4.0,5.0,0.23406368764918006,0.0
10000485,0.0,10.32,22.29,166.86,0.0,21.73,41.0,145.0,0.3026021651184149,1.0
10050665,0.0,-5.2,-8.0,-80.75,0.0,11.38,31.0,50.0,0.2187279990926587,0.0
10082509,0.0,-4.5,-3.5,-34.5,0.0,5.72,38.0,64.0,0.32136065622370835,1.0
10068964,0.0,15.46,0.33,-17.0,0.0,32.11,22.0,42.0,0.2187279990926587,0.0
10068953,-1.0,-7.72,0.0,-82.8,0.0,9.3,36.0,49.0,0.2187279990926587,0.0
10069367,1.0,-7.17,18.33,33.0,0.0,9.48,38.0,80.0,0.2187279990926587,0.0
10069351,0.0,8.78,34.0,280.2,0.0,25.8,33.0,163.0,0.2187279990926587,0.0
9977883,1.0,-5.83,-24.22,-77.33,0.0,7.51,18.0,47.0,0.3026021651184149,1.0
10058892,-0.5,-6.38,-8.5,-97.63,0.0,9.3,36.0,49.0,0.2187279990926587,0.0
9929475,-1.0,3.81,-20.71,-81.14,0.0,15.22,30.0,47.0,0.3026021651184149,1.0
9960321,0.0,-0.11,-2.0,-3.0,0.0,1.6,11.0,17.0,0.34191109128000335,1.0
9960486,0.0,-2.03,-2.0,-6.67,0.0,1.6,11.0,17.0,0.34191109128000335,1.0
9992438,0.0,-2.94,-4.25,-29.0,0.0,5.63,10.0,16.0,0.32136065622370835,1.0
10011050,0.0,-4.89,45.0,31.5,0.0,4.6,134.0,280.0,0.32136065622370835,1.0
10030488,0.0,8.05,15.44,68.78,0.0,21.73,41.0,145.0,0.3026021651184149,1.0
10052284,0.0,9.22,27.0,160.25,0.0,25.8,33.0,163.0,0.2187279990926587,0.0
10045453,0.0,-1.49,8.13,-10.13,0.0,10.84,45.0,94.0,0.2187279990926587,0.0
9958606,0.0,-3.32,-6.17,-13.33,0.0,1.51,4.0,4.0,0.34191109128000335,1.0
9929154,0.0,7.64,-10.71,23.0,1.0,16.82,18.0,37.0,0.32136065622370835,1.0
9947277,-1.0,8.25,8.75,69.0,1.0,16.82,18.0,37.0,0.32136065622370835,1.0
9927291,0.0,2.06,2.5,27.5,1.0,12.77,21.0,53.0,0.32987370668018007,1.0
9912744,0.0,9.21,-21.0,17.17,1.0,16.82,18.0,37.0,0.32136065622370835,1.0
9964952,0.0,0.87,0.4,10.0,1.0,12.77,21.0,53.0,0.32987370668018007,1.0
10045816,-1.0,10.89,9.5,93.67,1.0,20.88,43.0,83.0,0.3026021651184149,1.0
10002719,0.0,7.6,-1.67,55.11,1.0,20.88,43.0,83.0,0.3026021651184149,1.0
10026840,0.0,7.48,-1.22,56.11,1.0,20.88,43.0,83.0,0.3026021651184149,1.0
10057488,-1.0,10.15,30.0,131.22,1.0,24.94,26.0,40.0,0.2187279990926587,0.0
9964514,-1.0,11.12,14.0,111.57,1.0,20.88,43.0,83.0,0.3026021651184149,1.0
10045592,-1.0,8.37,19.0,75.25,1.0,24.94,26.0,40.0,0.2187279990926587,0.0
10076489,0.0,1.15,18.0,67.0,1.0,24.94,26.0,40.0,0.2187279990926587,0.0
9995704,-1.0,10.58,8.17,90.17,1.0,20.88,43.0,83.0,0.3026021651184149,1.0
10032398,0.0,0.11,1.14,17.86,1.0,12.77,21.0,53.0,0.32987370668018007,1.0
10020657,0.0,7.2,1.44,59.78,1.0,20.88,43.0,83.0,0.3026021651184149,1.0
10001717,0.0,6.23,-13.67,10.33,1.0,16.82,18.0,37.0,0.32136065622370835,1.0
10002809,0.0,8.5,5.6,65.8,1.0,12.77,21.0,53.0,0.32987370668018007,1.0
10008386,0.0,1.61,-1.0,-3.0,1.0,8.71,16.0,43.0,0.3158643433369566,1.0
10006957,0.0,1.74,2.63,19.13,1.0,8.71,16.0,43.0,0.3158643433369566,1.0
10013340,-1.0,6.6,8.5,54.5,1.0,16.82,18.0,37.0,0.32136065622370835,1.0
9931921,0.5,-5.62,-6.5,-11.5,0.0,2.6,7.0,14.0,0.23406368764918006,0.0
9970286,0.0,-4.53,85.43,152.71,0.0,4.6,134.0,280.0,0.32136065622370835,1.0
9931442,0.0,-6.06,-12.86,-71.71,0.0,5.41,32.0,48.0,0.3026021651184149,1.0
10082095,1.0,-1.98,-18.25,-64.75,0.0,5.72,38.0,64.0,0.32136065622370835,1.0
10082166,0.5,-2.83,-1.0,-21.6,0.0,5.72,38.0,64.0,0.32136065622370835,1.0
9746231,0.0,1.97,3.5,16.0,0.0,4.92,11.0,32.0,0.12946364364269097,1.0
9645715,0.0,1.71,3.5,13.5,0.0,4.92,11.0,32.0,0.12946364364269097,1.0
8583189,0.0,-4.69,-20.67,-83.67,0.0,2.21,1.0,1.0,0.09277354001495618,1.0
8462365,-0.5,-4.17,6.5,-6.5,0.0,5.53,40.0,92.0,0.09277354001495618,1.0
7686863,0.0,11.24,8.0,63.0,0.0,29.77,21.0,53.0,0.1379497435619849,1.0
7272927,0.5,-2.02,-2.0,14.0,1.0,7.41,16.0,86.0,0.1379497435619849,1.0
7290047,0.0,-10.49,-57.4,-184.0,0.0,4.82,25.0,80.0,0.10192906858013978,0.0
10025879,-0.5,-6.82,-50.5,-91.0,0.0,17.56,25.0,35.0,0.16083948101592413,1.0
9959863,-1.0,2.93,-1.33,-7.67,0.0,10.57,8.0,13.0,0.06000487226951054,1.0
9959862,0.0,1.31,2.67,7.33,1.0,8.94,12.0,30.0,0.06000487226951054,1.0
9959861,0.0,-2.21,-2.5,-4.5,0.0,3.96,11.0,33.0,0.06000487226951054,1.0
9959860,0.0,-2.41,-3.5,-4.5,0.0,3.96,11.0,33.0,0.06000487226951054,1.0
9959859,0.0,3.25,4.67,6.67,1.0,8.94,12.0,30.0,0.06000487226951054,1.0
